mode,set,day,timestamp,position_before,position_after,position_band,best_bid,best_ask,spread,mid_price,microprice,anchor_offset,richness_bucket,top_imbalance,micro_gap,pressure_bucket,ret1,shock,shock_bucket,order_count,actual_primary_label,actual_family,aggressive_buy_qty,aggressive_sell_qty,aggressive_qty,passive_buy_qty,passive_sell_qty,passive_inside_buy_qty,passive_inside_sell_qty,max_take_depth,exact_best_action,exact_best_family,exact_value,best_runner_up,ev_gap,actual_family_value,recoverable_value,hosted_ref_class,hosted_count,hosted_qty,hosted_markout_h10_avg
queue05,round1-day-1,-1,845400,53,53,long_40_59,9994,10004,10,9999.0,9997.333333333334,-1.0,neutral,-0.3333333333333333,-1.6666666666660603,mixed_pressure,1.5,False,steady,2,passive_two_sided,mm_inside,0,0,0,9,14,0,14,0,hold,hold,532133.0,mm_join_12,0.0,532133.0,0.0,,,,
queue05,round1-day-1,-1,846700,57,48,long_40_59,9999,10008,9,10003.5,10001.382352941177,3.5,rich,-0.47058823529411764,-2.1176470588234224,sell_pressure,5.0,True,shock,2,clear_sell,take1,0,9,9,0,11,0,11,1,sell_take1_16,take1,572093.0,hold,37.0,572093.0,0.0,take_b1,,,
queue05,round1-day-1,-1,851100,48,48,long_40_59,9994,10005,11,9999.5,9996.75,-0.5,neutral,-0.5,-2.75,sell_pressure,1.5,False,steady,1,passive_one_sided_sell,one_sided_mm,0,0,0,0,14,0,14,0,hold,hold,482076.0,mm_join_12,0.0,482076.0,0.0,passive_inside_sell,,,
queue05,round1-day-1,-1,855800,76,76,long_60_plus,9995,10006,11,10000.5,9998.235294117647,0.5,neutral,-0.4117647058823529,-2.264705882353155,sell_pressure,2.0,False,steady,2,passive_two_sided,mm_inside,0,0,0,4,14,0,14,0,hold,hold,761886.0,mm_join_12,0.0,761886.0,0.0,,,,
queue05,round1-day-1,-1,863800,78,78,long_60_plus,9997,10007,10,10002.0,9998.764705882353,2.0,rich,-0.6470588235294118,-3.235294117646845,sell_pressure,3.0,False,steady,1,passive_one_sided_buy,one_sided_mm,0,0,0,2,0,0,0,0,hold,hold,781868.0,mm_join_12,0.0,781868.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,865100,75,75,long_60_plus,9997,10007,10,10002.0,9999.105263157895,2.0,rich,-0.5789473684210527,-2.894736842104976,sell_pressure,-5.0,True,shock,1,passive_one_sided_buy,one_sided_mm,0,0,0,5,0,0,0,0,hold,hold,751847.0,mm_join_12,0.0,751847.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,866100,68,68,long_60_plus,9989,9998,9,9993.5,9996.411764705883,-6.5,cheap,0.6470588235294118,2.911764705882888,buy_pressure,-8.0,True,shock,2,passive_two_sided,mm_inside,0,0,0,6,11,6,0,0,hold,hold,681847.0,mm_join_12,0.0,681847.0,0.0,,,,
queue05,round1-day-1,-1,867000,68,68,long_60_plus,9994,10004,10,9999.0,9995.25,-1.0,neutral,-0.75,-3.75,sell_pressure,3.0,False,steady,2,passive_two_sided,mm_inside,0,0,0,9,14,0,14,0,hold,hold,681847.0,mm_join_12,0.0,681847.0,0.0,,,,
queue05,round1-day-1,-1,873500,74,74,long_60_plus,9998,10011,13,10004.5,9999.56,4.5,rich,-0.76,-4.940000000000509,sell_pressure,4.5,True,shock,1,passive_one_sided_sell,one_sided_mm,0,0,0,0,11,0,11,0,sell_take1_16,take1,741809.0,hold,10.0,741799.0,10.0,passive_inside_sell,,,
queue05,round1-day-1,-1,874500,76,76,long_60_plus,9989,10001,12,9995.0,9999.153846153846,-5.0,cheap,0.6923076923076923,4.153846153845734,buy_pressure,-6.5,True,shock,1,passive_one_sided_buy,one_sided_mm,0,0,0,4,0,4,0,0,hold,hold,761780.0,mm_join_12,0.0,761780.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,874800,76,76,long_60_plus,9992,10001,9,9996.5,9998.42857142857,-3.5,cheap,0.42857142857142855,1.928571428570649,buy_pressure,-11.5,True,shock,1,passive_one_sided_buy,one_sided_mm,0,0,0,4,0,4,0,0,hold,hold,761780.0,mm_join_12,0.0,761780.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,876500,80,80,long_60_plus,9992,10002,10,9997.0,10000.333333333334,-3.0,cheap,0.6666666666666666,3.3333333333339397,buy_pressure,-4.5,True,shock,0,hold,hold,0,0,0,0,0,0,0,0,hold,hold,801725.0,mm_join_12,0.0,801725.0,0.0,,,,
queue05,round1-day-1,-1,877300,80,76,long_60_plus,10000,10013,13,10006.5,10001.733333333334,6.5,rich,-0.7333333333333333,-4.766666666666424,sell_pressure,4.5,True,shock,2,clear_sell,take1,0,4,4,0,11,0,11,1,sell_take1_16,take1,801725.0,hold,8.0,801725.0,0.0,take_b1,,,
queue05,round1-day-1,-1,880500,76,76,long_60_plus,9995,10004,9,9999.5,10001.923076923076,-0.5,neutral,0.5384615384615384,2.4230769230762235,buy_pressure,-3.5,True,shock,1,passive_one_sided_buy,one_sided_mm,0,0,0,2,0,2,0,0,hold,hold,761725.0,mm_join_12,0.0,761725.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,882100,71,71,long_60_plus,9994,10004,10,9999.0,10002.333333333334,-1.0,neutral,0.6666666666666666,3.3333333333339397,buy_pressure,-3.0,False,steady,1,passive_one_sided_buy,one_sided_mm,0,0,0,5,0,5,0,0,hold,hold,711670.0,mm_join_12,0.0,711670.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,883200,70,70,long_60_plus,9994,10003,9,9998.5,10001.5,-1.5,neutral,0.6666666666666666,3.0,buy_pressure,-3.5,True,shock,1,passive_one_sided_buy,one_sided_mm,0,0,0,2,0,2,0,0,hold,hold,701654.0,mm_join_12,0.0,701654.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,885700,66,64,long_60_plus,10000,10010,10,10005.0,10001.333333333334,5.0,rich,-0.7333333333333333,-3.6666666666660603,sell_pressure,4.0,True,shock,2,clear_sell,take1,0,2,2,0,14,0,14,1,sell_take1_16,take1,661618.0,hold,6.0,661618.0,0.0,take_b1,,,
queue05,round1-day-1,-1,886700,64,62,long_60_plus,9999,10009,10,10004.0,10000.42857142857,4.0,rich,-0.7142857142857143,-3.571428571429351,sell_pressure,5.0,True,shock,2,clear_sell,take1,0,2,2,0,14,0,14,1,sell_take1_16,take1,641618.0,hold,4.0,641618.0,0.0,take_b1,,,
queue05,round1-day-1,-1,888400,67,67,long_60_plus,9993,10003,10,9998.0,10000.142857142857,-2.0,cheap,0.42857142857142855,2.142857142856883,buy_pressure,-3.0,False,steady,1,passive_one_sided_buy,one_sided_mm,0,0,0,5,0,5,0,0,hold,hold,671586.0,mm_join_12,0.0,671586.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,890900,66,66,long_60_plus,9993,10003,10,9998.0,10000.777777777777,-2.0,cheap,0.5555555555555556,2.7777777777773736,buy_pressure,-4.0,True,shock,1,passive_one_sided_buy,one_sided_mm,0,0,0,2,0,2,0,0,hold,hold,661577.0,mm_join_12,0.0,661577.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,891300,66,66,long_60_plus,9993,10003,10,9998.0,10001.333333333334,-2.0,cheap,0.6666666666666666,3.3333333333339397,buy_pressure,-1.5,False,steady,1,passive_one_sided_buy,one_sided_mm,0,0,0,5,0,5,0,0,mm_inside_12,mm_inside,661577.0,mm_inside_20,0.0,661577.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,891600,66,66,long_60_plus,9999,10010,11,10004.5,10000.833333333334,4.5,rich,-0.6666666666666666,-3.6666666666660603,sell_pressure,-5.5,True,shock,1,passive_one_sided_sell,one_sided_mm,0,0,0,0,14,0,14,0,sell_take1_16,take1,661567.0,hold,1.0,661566.0,1.0,passive_inside_sell,,,
queue05,round1-day-1,-1,897300,67,67,long_60_plus,9997,10010,13,10003.5,9998.969696969696,3.5,rich,-0.696969696969697,-4.530303030303912,sell_pressure,3.5,True,shock,1,passive_one_sided_sell,one_sided_mm,0,0,0,0,14,0,14,0,sell_take1_16,take1,671463.0,hold,5.0,671458.0,5.0,passive_inside_sell,,,
queue05,round1-day-1,-1,899000,60,60,long_60_plus,9998,10011,13,10004.5,9999.04,4.5,rich,-0.84,-5.459999999999127,sell_pressure,4.5,True,shock,1,passive_one_sided_sell,one_sided_mm,0,0,0,0,14,0,14,0,sell_take1_16,take1,601404.0,hold,2.0,601402.0,2.0,passive_inside_sell,,,
queue05,round1-day-1,-1,899400,64,64,long_60_plus,9998,10009,11,10003.5,10000.75,3.5,rich,-0.5,-2.75,sell_pressure,2.5,False,steady,1,passive_one_sided_sell,one_sided_mm,0,0,0,0,17,0,17,0,sell_take1_16,take1,641374.0,hold,8.0,641366.0,8.0,passive_inside_sell,,,
queue05,round1-day-1,-1,899800,62,62,long_60_plus,9992,10002,10,9997.0,10000.333333333334,-3.0,cheap,0.6666666666666666,3.3333333333339397,buy_pressure,-3.0,False,steady,1,passive_one_sided_buy,one_sided_mm,0,0,0,5,0,5,0,0,hold,hold,621352.0,mm_join_12,0.0,621352.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,901900,68,68,long_60_plus,9991,10000,9,9995.5,9998.615384615385,-4.5,cheap,0.6923076923076923,3.1153846153847553,buy_pressure,-0.5,False,steady,1,passive_one_sided_buy,one_sided_mm,0,0,0,2,0,2,0,0,hold,hold,681328.0,mm_join_12,0.0,681328.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,902000,68,68,long_60_plus,9996,10006,10,10001.0,9997.666666666666,1.0,neutral,-0.6666666666666666,-3.3333333333339397,sell_pressure,5.5,True,shock,2,passive_two_sided,mm_inside,0,0,0,2,14,0,14,0,hold,hold,681328.0,mm_join_12,0.0,681328.0,0.0,,,,
queue05,round1-day-1,-1,903200,75,75,long_60_plus,9996,10007,11,10001.5,9999.666666666666,1.5,neutral,-0.3333333333333333,-1.8333333333339397,mixed_pressure,2.5,False,steady,2,passive_two_sided,mm_inside,0,0,0,5,17,0,17,0,sell_take1_16,take1,751279.0,hold,5.0,751274.0,5.0,,,,
queue05,round1-day-1,-1,903300,75,75,long_60_plus,9991,10000,9,9995.5,9998.8,-4.5,cheap,0.7333333333333333,3.2999999999992724,buy_pressure,-6.0,True,shock,1,passive_one_sided_buy,one_sided_mm,0,0,0,2,0,2,0,0,hold,hold,751274.0,mm_join_12,0.0,751274.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,906900,74,74,long_60_plus,9996,10007,11,10001.5,9997.941176470587,1.5,neutral,-0.6470588235294118,-3.5588235294126207,sell_pressure,2.5,False,steady,2,passive_two_sided,mm_inside,0,0,0,5,17,0,17,0,sell_take1_16,take1,741246.0,hold,7.0,741239.0,7.0,,,,
queue05,round1-day-1,-1,909500,72,72,long_60_plus,9996,10009,13,10002.5,9998.5,2.5,rich,-0.6153846153846154,-4.0,sell_pressure,4.5,True,shock,1,passive_one_sided_sell,one_sided_mm,0,0,0,0,14,0,14,0,sell_take1_16,take1,721227.0,hold,1.0,721226.0,1.0,passive_inside_sell,,,
queue05,round1-day-1,-1,909800,72,66,long_60_plus,10000,10009,9,10004.5,10002.076923076924,4.5,rich,-0.5384615384615384,-2.4230769230762235,sell_pressure,5.5,True,shock,2,clear_sell,take1,0,6,6,0,14,0,14,1,sell_take1_16,take1,721226.0,hold,37.0,721226.0,0.0,take_b1,,,
queue05,round1-day-1,-1,910100,66,66,long_60_plus,9991,10000,9,9995.5,9998.714285714286,-4.5,cheap,0.7142857142857143,3.214285714286234,buy_pressure,-3.5,True,shock,1,passive_one_sided_buy,one_sided_mm,0,0,0,2,0,2,0,0,hold,hold,661226.0,mm_join_12,0.0,661226.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,911500,69,69,long_60_plus,9986,9998,12,9992.0,9996.285714285714,-8.0,cheap,0.7142857142857143,4.285714285713766,buy_pressure,-4.0,True,shock,2,passive_two_sided,mm_inside,0,0,0,2,14,2,0,0,hold,hold,691199.0,mm_join_12,0.0,691199.0,0.0,,,,
queue05,round1-day-1,-1,912300,69,69,long_60_plus,9989,9999,10,9994.0,9995.875,-6.0,cheap,0.375,1.875,buy_pressure,-3.0,True,shock,2,passive_two_sided,mm_inside,0,0,0,2,14,2,0,0,hold,hold,691199.0,mm_join_12,0.0,691199.0,0.0,,,,
queue05,round1-day-1,-1,913700,74,74,long_60_plus,9992,10003,11,9997.5,9995.4375,-2.5,cheap,-0.375,-2.0625,sell_pressure,2.5,False,steady,2,passive_two_sided,mm_inside,0,0,0,5,17,0,17,0,hold,hold,741145.0,mm_join_12,0.0,741145.0,0.0,,,,
queue05,round1-day-1,-1,913800,74,74,long_60_plus,9987,9997,10,9992.0,9995.75,-8.0,cheap,0.75,3.75,buy_pressure,-5.5,True,shock,2,passive_two_sided,mm_inside,0,0,0,2,14,2,0,0,hold,hold,741145.0,mm_join_12,0.0,741145.0,0.0,,,,
queue05,round1-day-1,-1,917400,79,79,long_60_plus,9995,10006,11,10000.5,9997.357142857143,0.5,neutral,-0.5714285714285714,-3.142857142856883,sell_pressure,2.5,False,steady,2,passive_two_sided,mm_inside,0,0,0,1,17,0,17,0,hold,hold,791020.0,mm_join_12,0.0,791020.0,0.0,,,,
queue05,round1-day-1,-1,918500,79,79,long_60_plus,9990,9999,9,9994.5,9996.0,-5.5,cheap,0.3333333333333333,1.5,mixed_pressure,-3.5,True,shock,2,passive_two_sided,mm_inside,0,0,0,1,14,1,0,0,hold,hold,791020.0,mm_join_12,0.0,791020.0,0.0,,,,
queue05,round1-day-1,-1,919200,77,77,long_60_plus,9989,9998,9,9993.5,9995.75,-6.5,cheap,0.5,2.25,buy_pressure,-3.5,True,shock,2,passive_two_sided,mm_inside,0,0,0,2,14,2,0,0,hold,hold,771012.0,mm_join_12,0.0,771012.0,0.0,,,,
queue05,round1-day-1,-1,919400,77,77,long_60_plus,9994,10005,11,9999.5,9997.666666666666,-0.5,neutral,-0.3333333333333333,-1.8333333333339397,mixed_pressure,2.5,False,steady,2,passive_two_sided,mm_inside,0,0,0,3,17,0,17,0,hold,hold,771012.0,mm_join_12,0.0,771012.0,0.0,,,,
queue05,round1-day-1,-1,922800,77,77,long_60_plus,9995,10005,10,10000.0,9997.777777777777,0.0,neutral,-0.4444444444444444,-2.2222222222226264,sell_pressure,3.5,True,shock,2,passive_two_sided,mm_inside,0,0,0,2,14,0,14,0,hold,hold,770946.0,mm_join_12,0.0,770946.0,0.0,,,,
queue05,round1-day-1,-1,923200,77,77,long_60_plus,9995,10006,11,10000.5,9998.666666666666,0.5,neutral,-0.3333333333333333,-1.8333333333339397,mixed_pressure,2.5,False,steady,2,passive_two_sided,mm_inside,0,0,0,3,17,0,17,0,hold,hold,770946.0,mm_join_12,0.0,770946.0,0.0,,,,
queue05,round1-day-1,-1,923500,77,77,long_60_plus,9989,9998,9,9993.5,9996.875,-6.5,cheap,0.75,3.375,buy_pressure,-3.5,True,shock,2,passive_two_sided,mm_inside,0,0,0,2,14,2,0,0,hold,hold,770946.0,mm_join_12,0.0,770946.0,0.0,,,,
queue05,round1-day-1,-1,923700,77,77,long_60_plus,9995,10008,13,10001.5,9995.962962962964,1.5,neutral,-0.8518518518518519,-5.537037037036498,sell_pressure,5.5,True,shock,2,passive_two_sided,mm_inside,0,0,0,2,14,0,14,0,hold,hold,770946.0,mm_join_12,0.0,770946.0,0.0,,,,
queue05,round1-day-1,-1,923900,77,77,long_60_plus,9989,9999,10,9994.0,9996.894736842105,-6.0,cheap,0.5789473684210527,2.894736842104976,buy_pressure,-2.5,True,shock,1,passive_one_sided_buy,one_sided_mm,0,0,0,2,0,2,0,0,hold,hold,770946.0,mm_join_12,0.0,770946.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,926600,78,78,long_60_plus,9987,9999,12,9993.0,9997.714285714286,-7.0,cheap,0.7857142857142857,4.714285714286234,buy_pressure,-4.0,True,shock,2,passive_two_sided,mm_inside,0,0,0,2,14,2,0,0,hold,hold,780936.0,mm_join_12,0.0,780936.0,0.0,,,,
queue05,round1-day-1,-1,926900,78,78,long_60_plus,9994,10005,11,9999.5,9995.692307692309,-0.5,neutral,-0.6923076923076923,-3.807692307691468,sell_pressure,-5.5,True,shock,2,passive_two_sided,mm_inside,0,0,0,2,17,0,17,0,hold,hold,780936.0,mm_join_12,0.0,780936.0,0.0,,,,
queue05,round1-day-1,-1,927400,78,78,long_60_plus,9993,10004,11,9998.5,9996.235294117647,-1.5,neutral,-0.4117647058823529,-2.264705882353155,sell_pressure,2.5,False,steady,2,passive_two_sided,mm_inside,0,0,0,2,17,0,17,0,hold,hold,780936.0,mm_join_12,0.0,780936.0,0.0,,,,
queue05,round1-day-1,-1,928600,78,78,long_60_plus,9995,10005,10,10000.0,9997.5,0.0,neutral,-0.5,-2.5,sell_pressure,3.0,False,steady,2,passive_two_sided,mm_inside,0,0,0,2,17,0,17,0,sell_take1_16,take1,780936.0,hold,3.0,780933.0,3.0,,,,
queue05,round1-day-1,-1,929300,78,78,long_60_plus,9994,10005,11,9999.5,9995.833333333334,-0.5,neutral,-0.6666666666666666,-3.6666666666660603,sell_pressure,10.5,True,shock,2,passive_two_sided,mm_inside,0,0,0,2,17,0,17,0,sell_take1_16,take1,780933.0,hold,4.0,780929.0,4.0,,,,
queue05,round1-day-1,-1,929700,78,78,long_60_plus,9994,10004,10,9999.0,9995.333333333334,-1.0,neutral,-0.7333333333333333,-3.6666666666660603,sell_pressure,2.0,False,steady,2,passive_two_sided,mm_inside,0,0,0,2,17,0,17,0,hold,hold,780929.0,mm_join_12,0.0,780929.0,0.0,,,,
queue05,round1-day-1,-1,931700,80,80,long_60_plus,9990,9999,9,9994.5,9997.615384615385,-5.5,cheap,0.6923076923076923,3.1153846153847553,buy_pressure,-3.5,True,shock,1,passive_one_sided_sell,one_sided_mm,0,0,0,0,14,0,0,0,hold,hold,800903.0,mm_join_12,0.0,800903.0,0.0,passive_inside_sell,,,
queue05,round1-day-1,-1,935800,75,75,long_60_plus,9995,10006,11,10000.5,9996.29411764706,0.5,neutral,-0.7647058823529411,-4.2058823529405345,sell_pressure,2.5,False,steady,2,passive_two_sided,mm_inside,0,0,0,5,17,0,17,0,hold,hold,750874.0,mm_join_12,0.0,750874.0,0.0,,,,
queue05,round1-day-1,-1,936100,75,75,long_60_plus,9990,9999,9,9994.5,9997.3125,-5.5,cheap,0.625,2.8125,buy_pressure,-3.0,False,steady,2,passive_two_sided,mm_inside,0,0,0,5,17,5,0,0,hold,hold,750874.0,mm_join_12,0.0,750874.0,0.0,,,,
queue05,round1-day-1,-1,936700,77,77,long_60_plus,9987,9999,12,9993.0,9997.285714285714,-7.0,cheap,0.7142857142857143,4.285714285713766,buy_pressure,-12.0,True,shock,1,passive_one_sided_buy,one_sided_mm,0,0,0,2,0,2,0,0,hold,hold,770831.0,mm_join_12,0.0,770831.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,940700,78,78,long_60_plus,9997,10010,13,10003.5,9998.0,3.5,rich,-0.8461538461538461,-5.5,sell_pressure,4.5,True,shock,1,passive_one_sided_sell,one_sided_mm,0,0,0,0,14,0,14,0,hold,hold,780712.0,mm_join_12,0.0,780712.0,0.0,passive_inside_sell,,,
queue05,round1-day-1,-1,943000,80,80,long_60_plus,9993,10002,9,9997.5,9999.882352941177,-2.5,cheap,0.5294117647058824,2.3823529411765776,buy_pressure,-2.5,False,steady,0,hold,hold,0,0,0,0,0,0,0,0,hold,hold,800714.0,mm_join_12,0.0,800714.0,0.0,,,,
queue05,round1-day-1,-1,949100,74,70,long_60_plus,10001,10011,10,10006.0,10003.35294117647,6.0,rich,-0.5294117647058824,-2.6470588235297328,sell_pressure,3.0,True,shock,2,clear_sell,take1,0,4,4,0,14,0,14,1,sell_take1_16,take1,740698.0,hold,23.0,740698.0,0.0,take_b1,,,
queue05,round1-day-1,-1,949200,70,68,long_60_plus,10001,10012,11,10006.5,10002.833333333334,6.5,rich,-0.6666666666666666,-3.6666666666660603,sell_pressure,0.5,True,shock,2,clear_sell,take1,0,2,2,0,14,0,14,1,sell_take1_16,take1,700694.0,hold,10.0,700694.0,0.0,take_b1,,,
queue05,round1-day-1,-1,950800,68,66,long_60_plus,10001,10011,10,10006.0,10002.333333333334,6.0,rich,-0.7333333333333333,-3.6666666666660603,sell_pressure,4.0,True,shock,2,clear_sell,take1,0,2,2,0,14,0,14,1,sell_take1_16,take1,680692.0,hold,10.0,680692.0,0.0,take_b1,,,
queue05,round1-day-1,-1,952700,72,72,long_60_plus,9994,10004,10,9999.0,10001.5,-1.0,neutral,0.5,2.5,buy_pressure,-1.5,False,steady,2,passive_two_sided,mm_inside,0,0,0,5,17,5,17,0,hold,hold,720669.0,mm_join_12,0.0,720669.0,0.0,,,,
queue05,round1-day-1,-1,956400,78,78,long_60_plus,10000,10011,11,10005.5,10001.57142857143,5.5,rich,-0.7142857142857143,-3.928571428570649,sell_pressure,3.5,True,shock,1,passive_one_sided_sell,one_sided_mm,0,0,0,0,14,0,14,0,hold,hold,780552.0,mm_join_12,0.0,780552.0,0.0,passive_inside_sell,,,
queue05,round1-day-1,-1,960200,78,78,long_60_plus,9997,10007,10,10002.0,10005.235294117647,2.0,rich,0.6470588235294118,3.235294117646845,buy_pressure,-3.0,False,steady,1,passive_one_sided_buy,one_sided_mm,0,0,0,2,0,2,0,0,hold,hold,780552.0,mm_join_12,0.0,780552.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,961500,78,78,long_60_plus,9999,10008,9,10003.5,10005.75,3.5,rich,0.5,2.25,buy_pressure,-1.5,False,steady,2,passive_two_sided,mm_inside,0,0,0,2,17,0,17,0,hold,hold,780552.0,mm_join_12,0.0,780552.0,0.0,,,,
queue05,round1-day-1,-1,963600,76,72,long_60_plus,10003,10016,13,10009.5,10005.08,9.5,rich,-0.68,-4.420000000000073,sell_pressure,4.5,True,shock,2,clear_sell,take1,0,4,4,0,14,0,14,1,sell_take1_16,take1,760524.0,hold,4.0,760524.0,0.0,take_b1,,,
queue05,round1-day-1,-1,964700,65,62,long_60_plus,10002,10013,11,10007.5,10004.2,7.5,rich,-0.6,-3.2999999999992724,sell_pressure,3.5,True,shock,2,clear_sell,take1,0,3,3,0,14,0,14,1,hold,hold,650470.0,mm_join_12,0.0,650470.0,0.0,take_b1,,,
queue05,round1-day-1,-1,966900,62,62,long_60_plus,9995,10005,10,10000.0,10003.125,0.0,neutral,0.625,3.125,buy_pressure,-4.0,True,shock,1,passive_one_sided_buy,one_sided_mm,0,0,0,2,0,2,0,0,hold,hold,620464.0,mm_join_12,0.0,620464.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,967500,62,62,long_60_plus,9993,10005,12,9999.0,10003.153846153846,-1.0,neutral,0.6923076923076923,4.153846153845734,buy_pressure,4.0,True,shock,2,passive_two_sided,mm_inside,0,0,0,5,17,5,17,0,hold,hold,620464.0,mm_join_12,0.0,620464.0,0.0,,,,
queue05,round1-day-1,-1,969700,69,69,long_60_plus,10000,10011,11,10005.5,10002.75,5.5,rich,-0.5,-2.75,sell_pressure,2.5,False,steady,1,passive_one_sided_sell,one_sided_mm,0,0,0,0,17,0,17,0,hold,hold,690433.0,mm_join_12,0.0,690433.0,0.0,passive_inside_sell,,,
queue05,round1-day-1,-1,970500,69,69,long_60_plus,10000,10011,11,10005.5,10001.941176470587,5.5,rich,-0.6470588235294118,-3.5588235294126207,sell_pressure,3.0,False,steady,1,passive_one_sided_sell,one_sided_mm,0,0,0,0,17,0,17,0,hold,hold,690433.0,mm_join_12,0.0,690433.0,0.0,passive_inside_sell,,,
queue05,round1-day-1,-1,971700,69,69,long_60_plus,9994,10004,10,9999.0,10001.857142857143,-1.0,neutral,0.5714285714285714,2.857142857143117,buy_pressure,-4.0,True,shock,1,passive_one_sided_buy,one_sided_mm,0,0,0,2,0,2,0,0,hold,hold,690433.0,mm_join_12,0.0,690433.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,973000,64,64,long_60_plus,9994,10004,10,9999.0,10002.57142857143,-1.0,neutral,0.7142857142857143,3.571428571429351,buy_pressure,-11.0,True,shock,2,passive_two_sided,mm_inside,0,0,0,5,17,5,17,0,hold,hold,640418.0,mm_join_12,0.0,640418.0,0.0,,,,
queue05,round1-day-1,-1,974800,65,65,long_60_plus,9993,10002,9,9997.5,9999.35294117647,-2.5,cheap,0.4117647058823529,1.8529411764702672,buy_pressure,-2.0,False,steady,1,passive_one_sided_buy,one_sided_mm,0,0,0,5,0,5,0,0,hold,hold,650413.0,mm_join_12,0.0,650413.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,974900,65,65,long_60_plus,9993,10002,9,9997.5,9999.35294117647,-2.5,cheap,0.4117647058823529,1.8529411764702672,buy_pressure,0.0,False,steady,1,passive_one_sided_buy,one_sided_mm,0,0,0,5,0,5,0,0,hold,hold,650413.0,mm_join_12,0.0,650413.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,976000,65,65,long_60_plus,9993,10003,10,9998.0,10000.333333333334,-2.0,cheap,0.4666666666666667,2.3333333333339397,buy_pressure,-5.0,True,shock,1,passive_one_sided_buy,one_sided_mm,0,0,0,2,0,2,0,0,hold,hold,650413.0,mm_join_12,0.0,650413.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,978100,65,65,long_60_plus,9991,10003,12,9997.0,10002.172413793103,-3.0,cheap,0.8620689655172413,5.17241379310326,buy_pressure,-5.0,True,shock,1,passive_one_sided_buy,one_sided_mm,0,0,0,2,0,2,0,0,hold,hold,650413.0,mm_join_12,0.0,650413.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,980800,65,65,long_60_plus,9996,10006,10,10001.0,10003.894736842105,1.0,neutral,0.5789473684210527,2.894736842104976,buy_pressure,-1.5,False,steady,1,passive_one_sided_buy,one_sided_mm,0,0,0,5,0,5,0,0,hold,hold,650413.0,mm_join_12,0.0,650413.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,981900,65,61,long_60_plus,10003,10014,11,10008.5,10005.588235294117,8.5,rich,-0.5294117647058824,-2.911764705882888,sell_pressure,2.5,True,shock,2,clear_sell,take1,0,4,4,0,14,0,14,1,sell_take1_16,take1,650413.0,hold,4.0,650413.0,0.0,take_b1,,,
queue05,round1-day-1,-1,983000,61,61,long_60_plus,9997,10006,9,10001.5,10004.941176470587,1.5,neutral,0.7647058823529411,3.4411764705873793,buy_pressure,-3.5,True,shock,2,passive_two_sided,mm_inside,0,0,0,2,14,2,14,0,hold,hold,610401.0,mm_join_12,0.0,610401.0,0.0,,,,
queue05,round1-day-1,-1,983700,61,61,long_60_plus,9996,10006,10,10001.0,10004.823529411764,1.0,neutral,0.7647058823529411,3.823529411763957,buy_pressure,-1.5,False,steady,1,passive_one_sided_buy,one_sided_mm,0,0,0,5,0,5,0,0,hold,hold,610401.0,mm_join_12,0.0,610401.0,0.0,passive_inside_buy,,,
queue05,round1-day-1,-1,984100,57,48,long_40_59,10006,10015,9,10010.5,10008.7,10.5,rich,-0.4,-1.7999999999992724,sell_pressure,6.5,True,shock,3,clear_sell,take1,0,18,18,0,14,0,14,1,sell_take1_16,take1,570357.0,hold,40.0,570357.0,0.0,take_b1,,,
queue05,round1-day-1,-1,984300,49,49,long_40_59,9996,10006,10,10001.0,10004.125,1.0,neutral,0.625,3.125,buy_pressure,-3.0,False,steady,1,passive_one_sided_buy,one_sided_mm,0,0,0,5,0,5,0,0,hold,hold,490300.0,mm_join_12,0.0,490300.0,0.0,passive_inside_buy,,,
